"","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
"260",47.7799987792969,48.7999992370605,47.7099990844727,47.8800010681152,74849700,41.0319557189941
"261",47.7000007629395,47.7799987792969,46.4500007629395,46.7599983215332,80290600,40.0721397399902
"262",46.3699989318848,47.8199996948242,45.4900016784668,47.189998626709,158825300,40.4406356811523
"263",47.4199981689453,47.9099998474121,45.1699981689453,46.2400016784668,157088200,39.6265106201172
"264",46.2999992370605,47.3899993896484,45.4799995422363,47.1800003051758,137352600,40.432056427002
"265",47,47.1300010681152,40.3499984741211,40.4000015258789,437786800,34.6217727661133
"266",40.5900001525879,42.7900009155273,40.2299995422363,42.4099998474121,215214500,36.3442993164062
"267",42.2400016784668,43.8699989318848,42.1800003051758,43.8699989318848,172848000,37.5954704284668
"268",43.9700012207031,44,43.0499992370605,43.8600006103516,118131900,37.8544006347656
"269",43.7000007629395,44.2999992370605,43.6500015258789,43.8499984741211,150315300,37.845760345459
"270",43.6699981689453,44.189998626709,42.1500015258789,42.3600006103516,148863600,36.5597915649414
"271",42.189998626709,43.1300010681152,40.6100006103516,41.3800010681152,221483200,35.7139854431152
"272",41.4700012207031,42.9799995422363,41.1500015258789,42.8800010681152,216925300,37.0085716247559
"273",42.8800010681152,43.1699981689453,40.8300018310547,40.9700012207031,167126300,35.3601188659668
"274",41.0999984741211,41.5400009155273,40.1199989318848,40.2900009155273,144289700,34.7732276916504
"275",40.3400001525879,41.9500007629395,40.1800003051758,41.7200012207031,146532400,36.0074157714844
"276",41.4000015258789,42.4599990844727,41.1599998474121,41.6199989318848,146762000,35.9211158752441
"277",41.7299995422363,48.1399993896484,41.6800003051758,47.8699989318848,274379000,41.3153228759766
"278",47.2299995422363,49.5400009155273,47.2200012207031,48.6599998474121,271446400,41.9971542358398
"279",48.3699989318848,48.8699989318848,46.0200004577637,47.75,205178300,41.2117576599121
"280",47.5499992370605,48.9099998474121,46.4199981689453,48.2999992370605,150345900,41.6864395141602
